,Monthly Debt,Number of Open Accounts,Current Loan Amount,Number of Credit Problems,Annual Income,Credit Score_bin,Credit Score,Current Credit Balance,Maximum Open Credit,Bankruptcies,Months since last delinquent,Years of Credit History,Tax Liens,Term,Bankruptcies_bin,Bankruptcies_bin2,Home Ownership_0,Home Ownership_1,Home Ownership_2,Years in current job_0,Years in current job_1,Years in current job_10,Years in current job_11,Years in current job_2,Years in current job_3,Years in current job_4,Years in current job_5,Years in current job_6,Years in current job_7,Years in current job_8,Years in current job_9,Purpose_0,Purpose_1,Purpose_2,Purpose_3,Months since last delinquent_dummy_-1,Months since last delinquent_dummy_0,Months since last delinquent_dummy_1,Months since last delinquent_dummy_2,Months since last delinquent_dummy_3,Months since last delinquent_dummy_4,Months since last delinquent_dummy_5,Credit Default
5335,3929.0,9.0,13.391561163166942,0,3297070.0,0,744.0,12.20023564332954,13.69393370989368,0,29.0,20.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5336,5221.0,13.0,10.691467526242246,1,284810.0,0,746.0,11.053078085968867,12.196582758656405,0,69.0,19.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5337,25136.0,6.0,13.188493755864467,0,1328803.0,0,702.0,10.963410986589126,11.733818485739283,0,37.0,23.4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5338,17166.0,7.0,11.81069399762302,0,1647946.0,0,702.0,11.483990867872112,11.978839493185676,0,14.0,17.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5339,10199.0,5.0,11.803151798044262,1,-10.0,0,-10.0,11.340154159008103,12.66443060139137,1,-10.0,13.3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5340,17990.0,8.0,12.882371181487805,0,1037894.0,0,679.0,12.301132794079289,13.257395892780119,0,-10.0,12.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5341,14246.0,9.0,13.004878547280256,0,1247844.0,0,722.0,12.719868852740998,13.32692413312506,0,-10.0,11.1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5342,48679.0,19.0,13.413899513402747,0,-10.0,0,-10.0,13.831932968956949,14.166068128872643,0,-10.0,25.9,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5344,35868.0,16.0,11.399745568593604,0,1831543.0,0,724.0,12.95973855994768,13.521860043075401,0,72.0,17.7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5345,20423.0,21.0,13.19991868637279,0,1213264.0,0,716.0,12.359681750160627,12.914243897389207,0,-10.0,16.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5346,5139.0,18.0,12.503429020643837,0,1433987.0,0,741.0,12.380962488756653,14.107423915888315,0,5.0,30.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
5347,46653.0,10.0,13.094196386144368,0,2169933.0,0,745.0,10.888949806604913,12.932763397031676,0,-10.0,12.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5348,10424.0,7.0,11.77731076269654,0,768797.0,0,751.0,11.757141425301773,13.351856328549081,0,-10.0,16.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5349,3589.0,11.0,11.898969872838789,0,944585.0,0,7360.0,11.261973828015448,12.882483044283118,0,25.0,13.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5350,16010.0,15.0,11.879490341898611,0,846374.0,0,727.0,12.150274482599928,12.786277865995281,0,-10.0,13.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5351,14372.0,11.0,12.277094789982627,0,927200.0,0,711.0,11.85718870135195,12.974074483690579,0,-10.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
5352,24107.0,13.0,12.412838816685806,0,927181.0,0,687.0,12.11697910233622,12.891003665693779,0,24.0,15.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5353,11122.0,10.0,12.481539160940088,0,758328.0,0,7440.0,11.433449263468432,12.488861515770823,0,-10.0,9.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5354,21851.0,14.0,11.96409662116793,0,766688.0,0,6960.0,12.816799711289137,13.412814113567089,0,-10.0,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5355,18458.0,12.0,12.982459724988777,0,1070004.0,0,729.0,13.231556738317249,14.38599902353749,0,-10.0,19.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5357,11618.0,8.0,12.46129221658346,1,1040383.0,0,678.0,10.832793221487778,11.564711138119458,0,18.0,19.1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5358,24182.0,13.0,12.953502024251208,0,1032669.0,0,674.0,13.122829268860048,13.584121858645924,0,-10.0,18.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5359,18415.0,23.0,11.583952266618166,0,1093982.0,0,723.0,11.488284351053778,13.200325768873679,0,-10.0,22.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5360,33163.0,14.0,11.804796252493462,0,1349019.0,0,735.0,11.751170414019576,12.694103429794751,0,9.0,23.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5361,13463.0,6.0,10.379317923304855,0,-10.0,0,-10.0,13.23641680002579,13.493942106135504,0,-10.0,28.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5362,24386.0,10.0,12.970342095465961,0,1455856.0,0,725.0,11.510622815907553,12.425196127181493,0,15.0,19.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5363,26178.0,14.0,13.577863588709365,0,1517568.0,0,729.0,13.684200695912411,14.40527360187545,0,-10.0,24.7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5364,22109.0,7.0,12.33839393127061,0,869877.0,0,660.0,11.524241199868552,12.16842788990322,0,-10.0,12.3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5365,68440.0,7.0,13.554861122336998,0,5038534.0,0,730.0,13.709466475394478,14.232948372986101,0,-10.0,26.6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5366,3371.0,12.0,12.462144074653475,0,618488.0,0,691.0,11.438374317705845,12.459586320361232,0,34.0,15.7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5367,5634.0,4.0,12.71917467631452,0,669408.0,0,730.0,12.124428656489663,12.41836958445089,0,-10.0,15.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5368,10369.0,4.0,12.973104380430797,0,2149109.0,0,750.0,11.727690010253552,13.600212400905509,0,-10.0,17.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5370,32890.0,29.0,12.466222922473479,0,1456369.0,0,677.0,13.326395870233513,13.868999190831925,0,-10.0,19.8,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5371,9093.0,8.0,11.365920857703658,0,-10.0,0,-10.0,11.645294932821532,12.489027311382895,0,61.0,17.6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5372,5797.0,10.0,11.095757140602533,1,758632.0,0,738.0,11.089423669375913,12.288606094883553,0,-10.0,10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5374,1282.0,12.0,11.089729082831749,0,-10.0,0,-10.0,11.062959729461,12.396969826324435,0,-10.0,10.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5375,21314.0,9.0,12.110227822829803,0,1136751.0,0,741.0,12.373195958566232,12.676460575922762,0,-10.0,16.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5376,29937.0,8.0,13.263413185776125,0,1133274.0,0,621.0,12.011145977068818,12.190232855810759,0,-10.0,18.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5377,12940.0,10.0,12.000689195799511,0,1125180.0,0,733.0,11.870564943595788,12.391136272743763,0,-10.0,16.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5378,31029.0,17.0,12.983976788796426,0,1598052.0,0,745.0,13.836092293441544,14.700132691541564,0,-10.0,20.6,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5379,2561.0,6.0,10.887530386461101,1,500574.0,0,747.0,11.38303315712307,13.021222834014202,1,-10.0,26.4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5380,22061.0,11.0,13.289549299530401,0,1156511.0,0,613.0,12.502195246290308,12.710643750508273,0,-10.0,14.1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5381,29180.0,9.0,12.690179480396246,0,1151856.0,0,681.0,12.425192111060785,13.048215096745922,0,-10.0,15.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5382,19669.0,33.0,12.96082044205751,0,967347.0,0,6950.0,13.055349261174975,13.571565906045274,0,-10.0,16.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
5383,21455.0,27.0,12.70504934725884,0,1422435.0,0,7320.0,11.793242985558956,13.238183599112242,0,36.0,23.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5384,33614.0,14.0,13.529971520904251,0,2781885.0,0,746.0,11.473373496958114,14.384617731283772,0,-10.0,18.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5385,22377.0,12.0,13.14622247198335,0,1095996.0,0,736.0,12.012876170583915,12.885164004229967,0,-10.0,14.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5386,20833.0,9.0,12.991327154966244,0,-10.0,0,-10.0,13.344786669394056,13.584620832358095,0,13.0,24.6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5387,14302.0,4.0,12.912020052526396,0,1749501.0,0,731.0,12.419529431254839,12.769512540809124,0,21.0,23.5,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5388,46627.0,17.0,13.016391563830886,0,1903154.0,0,741.0,13.112060484408431,13.470610305180681,0,-10.0,13.3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5389,22387.0,15.0,13.381730848275811,0,-10.0,0,-10.0,12.80950023975529,13.677653250619713,0,80.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5390,15147.0,9.0,12.539694394798302,0,741912.0,0,738.0,12.673814343537153,13.427384751537799,0,-10.0,9.3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5391,13162.0,8.0,12.785230522622982,0,907706.0,0,612.0,10.420374767680714,12.678725886452595,0,5.0,6.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
5392,31943.0,10.0,13.008730965977216,0,1734453.0,0,746.0,12.70952918416002,13.015118865918136,0,-10.0,36.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5393,21524.0,10.0,12.322365682801191,0,1008938.0,0,730.0,11.934388586379796,12.673294283624557,0,6.0,12.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5394,17941.0,13.0,11.987636745815207,0,1484793.0,0,740.0,12.058053959872472,13.081718450540004,0,54.0,40.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5395,10418.0,8.0,13.375294054406863,0,-10.0,0,-10.0,0.0,0.0,0,-10.0,11.4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5396,40215.0,15.0,13.236300805960987,2,8710740.0,0,735.0,14.32446202659817,14.966998937736069,0,-10.0,16.5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5397,9343.0,12.0,12.154974069025972,0,412205.0,0,7270.0,12.26900519027773,13.71390631201719,0,9.0,29.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5398,39214.0,18.0,12.48512382878268,0,2054869.0,0,746.0,13.922007927159163,14.5133322957374,0,-10.0,14.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5399,29566.0,8.0,12.950580493208076,0,2334150.0,0,691.0,12.622909516023102,13.192603737120843,0,-10.0,10.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5400,12264.0,16.0,12.57210021698054,0,795530.0,0,720.0,12.466962747030095,12.913322415462904,0,38.0,11.8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
5401,15043.0,14.0,13.123232999173686,0,1211478.0,0,740.0,13.157506557939774,14.831964040489806,0,-10.0,28.9,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5402,15011.0,17.0,12.988413611559649,0,-10.0,0,-10.0,12.840300156266673,13.798816992522555,0,-10.0,16.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
5405,13036.0,4.0,10.008793066681399,0,-10.0,0,-10.0,11.141992209856129,11.71314424014997,0,42.0,18.2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5406,11306.0,18.0,12.502938666129994,0,1452645.0,0,744.0,12.158577392601181,13.929741514673415,0,-10.0,15.6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5407,38491.0,12.0,13.031635283790814,0,1470999.0,0,748.0,13.934703266231846,14.391925587994585,0,-10.0,24.6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5408,13301.0,7.0,12.662341761678178,0,1460340.0,0,748.0,13.204098191120153,13.817499578550681,0,-10.0,21.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5409,24041.0,11.0,12.938173676715687,0,1526384.0,0,692.0,12.357152902143062,12.697339232329451,0,78.0,16.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5410,4360.0,4.0,11.689455281972373,0,503082.0,0,723.0,12.277090132765455,12.485539817897328,0,-10.0,9.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5411,16390.0,6.0,13.158986488940638,0,1026513.0,0,700.0,13.320148094251648,13.626919388156724,0,-10.0,20.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5412,11508.0,2.0,12.638572337119898,0,952375.0,0,736.0,11.653747714586155,11.872911919799362,0,-10.0,13.7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5413,3278.0,8.0,11.804796252493462,0,370025.0,0,742.0,9.783971766534565,12.92641418475131,0,24.0,25.1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5414,10626.0,12.0,11.767978451680122,0,613016.0,0,741.0,11.767652951026246,12.465883653209948,0,25.0,14.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5415,32830.0,13.0,13.574537755964837,2,4906028.0,0,705.0,11.191410803981995,12.83412915254446,0,31.0,13.8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5417,11816.0,6.0,11.806438007151305,0,1254760.0,0,740.0,12.022966781247494,12.30766758027891,0,-10.0,20.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5418,3600.0,8.0,11.990506562551321,1,686907.0,0,737.0,11.812296455066814,12.784367180144766,1,-10.0,26.9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5419,16001.0,9.0,12.992329860074946,0,-10.0,0,-10.0,12.034085504235277,12.299485572141881,0,-10.0,21.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5420,30230.0,6.0,13.137332774812231,0,1511488.0,0,702.0,12.930660351924438,13.09744959035669,0,-10.0,17.8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5421,6884.0,6.0,12.318735930936327,0,706040.0,0,696.0,12.196214210454459,12.50888837434163,0,-10.0,14.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5422,20741.0,11.0,12.092394299098844,1,-10.0,0,-10.0,11.73684471535211,12.962215751788904,1,-10.0,17.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5423,17215.0,13.0,12.088318984442353,0,902101.0,0,734.0,11.810040407682862,12.558042035695587,0,-10.0,16.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5424,24497.0,10.0,11.009323686293557,0,1547189.0,0,743.0,12.212109387681455,12.604597055959006,0,-10.0,22.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
5425,19162.0,11.0,13.205724266128717,0,1501912.0,0,693.0,13.06646158544898,13.38505220458026,0,-10.0,20.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5426,7937.0,10.0,13.562511998043746,0,-10.0,0,-10.0,12.730946134372163,13.850413308273295,0,-10.0,23.6,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5427,16787.0,12.0,12.092517534590822,0,-10.0,0,-10.0,12.4136801348004,12.680164780434502,0,8.0,19.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5429,13944.0,11.0,12.050231370785639,0,518054.0,0,730.0,12.33485276872921,12.582421286885358,0,-10.0,13.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5430,21685.0,9.0,12.648798213416432,0,-10.0,0,-10.0,12.245173159152088,13.464722537751504,0,15.0,12.9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5431,14858.0,12.0,12.605704104278987,0,1100594.0,0,750.0,11.774843476035326,14.47250347899263,0,-10.0,22.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5432,57569.0,14.0,13.377137370041037,0,2785590.0,0,738.0,14.80061403843756,15.833947726043593,0,-10.0,28.6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5433,11273.0,4.0,13.345399722972207,0,1060162.0,0,666.0,12.755978587979218,13.836507569738469,0,25.0,20.9,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5434,28366.0,7.0,13.058304741103608,0,2140844.0,0,710.0,12.206617497071612,12.420413567130229,0,-10.0,26.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5435,12986.0,8.0,12.315191589439761,0,-10.0,0,-10.0,11.168884658849063,12.055743819772392,0,49.0,10.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
5436,5785.0,9.0,11.80249325833222,0,799805.0,0,734.0,11.597918974099873,12.272164646892262,0,43.0,24.6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5437,23461.0,8.0,12.46808684873337,0,1627388.0,0,683.0,12.781522411768124,12.95344992883133,0,-10.0,15.9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
5438,31164.0,7.0,12.643840361016965,0,-10.0,0,-10.0,12.994061714444936,13.417738283984892,0,33.0,17.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5439,8012.0,13.0,12.063385177976294,0,561621.0,0,741.0,11.787195496759322,12.418191649226928,0,-10.0,11.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5440,10016.0,7.0,11.583952266618166,1,667736.0,0,680.0,11.29133071364587,12.707250882550795,1,-10.0,31.3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5441,10478.0,10.0,12.300587054247202,0,702430.0,0,723.0,11.18747229483145,12.025239979787639,0,-10.0,8.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5442,17647.0,5.0,12.77407318299999,0,4477065.0,0,746.0,12.804656367420161,13.179391893919096,0,-10.0,22.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5443,10248.0,6.0,11.938265093215056,1,1138632.0,0,739.0,10.109200062120658,11.517664219317401,1,32.0,13.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5444,25773.0,11.0,13.014236817548758,0,1162686.0,0,706.0,12.9026539228244,13.145792753422857,0,-10.0,9.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5445,6439.0,9.0,10.681917533624532,0,349600.0,0,749.0,11.612472112803445,13.083366799130948,0,-10.0,17.9,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
5446,49181.0,13.0,12.404124004432628,5,2980644.0,0,678.0,10.961104220500719,11.841891025437759,0,60.0,19.8,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5449,15115.0,16.0,12.469778317600376,0,-10.0,0,-10.0,12.183566266388944,13.11542133710431,0,6.0,19.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5450,5594.0,8.0,12.692481593631697,0,1498264.0,0,743.0,12.517479789484637,13.319870711072914,0,-10.0,9.9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5452,31696.0,7.0,11.273614421243842,0,1864489.0,0,7140.0,12.47961649262734,12.9059198308469,0,19.0,18.1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
5454,12833.0,7.0,12.788430713337204,0,802066.0,0,736.0,12.56589861975444,13.285184361279088,0,78.0,13.1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5455,26937.0,13.0,12.017964377974485,0,-10.0,0,-10.0,12.002100394816397,12.744724503547049,0,20.0,18.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
5456,28565.0,7.0,13.198492591186511,0,2176374.0,0,680.0,14.100447365622568,14.454075356803804,0,-10.0,20.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5457,12897.0,12.0,12.573624718434765,0,661409.0,0,677.0,11.872556036734593,12.179333314840552,0,38.0,17.2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
